file,verdict,destructive_victim_events,distinct_victim_files,raw_written,raw_deleted,raw_moved,raw_read,raw_copied
conti_0dcbc979c995eeec6e76fa87dfc301228d230101b9acecba53289c1c085eadb1.json,NO_VICTIM_ACTIVITY,0,1,39,0,0,85,0
conti_1ce8a939b3e7d84c59c12dc9e1091532f4336dac533847b6533b01d9dcf494e9.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_1dea453e5344898c9a66309bd6d1cf6e21c56eb1427c026aac84b14a6b23f7fc.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_2586026617b117506dfe326f50e45476ce765a74fe48c8650d32980a4dfe5ee9.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_2afea8912f1b7afa3a4348ef4e027f7a46f4a2ade824196265ea1ac952e172b3.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_2d33ac8fce0592ef88bdeeee00e840c41a5a8fccc85c67316b74cc06c13ba0c5.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_317f2856e6c1c3b88567deb564e681e83cc65e08d412d7ae9db3f04d70e304a0.json,NO_VICTIM_ACTIVITY,0,0,0,0,1,9,0
conti_3cd91569a21a59a71582397b762633808e0b413c78210ee48cefcffede66f356.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_3db6e8df73f12b6a9fa9adb6ad87b017d530a9d736909338042735ed00a9463b.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_3e035f2d7d30869ce53171ef5a0f761bfb9c14d94d9fe6da385e20b8d96dc2fb.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_41324493142b10db127217274e21df37f6ccd13f01a8d29d2b23b7b1463423a7.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_4bfd58d4e4a6fe5e91b408bc190a24d352124902085f9c2da948ad7d79b72618.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_4d8fcd9492a256c0cb9567e63b53b75c2a591f5eebe7293298239736034b742a.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_4f17d7fa344b970890ed1bc52a0da95146cab9fe56ecabafafacb0ad212558c9.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_4f4a33f70099855f5f503716515f388da3a5daa1e2fac59ec6c881e89ef7d072.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_5d4350bcfecb0746c8aebf6f31052ea95b1901d558e27215bb0197e50f3b9e5c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_5fe77db174a5206b5387e2b86255bd008966b44632925351d9b3983438004eb1.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_6c2b5abc372e31cd7f8da045400abc0b10149f4f7b7def48a6bf9d0071f805d2.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_6f7043b24d9b4c30006781402f0cef2543c8f3e9087d79f6bcff43b1418ad21d.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_7bb4e30a5272731a9b846b4274aa84662026814b0d610c0c115158be1cd23332.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_7c1f7301e0564fff94345804c53da597ab4749c31bbff3f1c8d0786fabc4b4b5.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_7ca57576c6a2d7dbf49faeafd4804c6b86d9af7fff1390c58a30eb9d9bf2fbfd.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_7f6421cdf6355edfdcbddadd26bcdfbf984def301df3c6c03d71af8e30bb781f.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_7f6dbd9fa0cb7ba2487464c824b6d7e16ace9d4cd15e4452df4c9a9fd6bd1907.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_7f9d02ceaf4daa901fbb59648e599a381afd93bcba1b88fb6b345949b3479eb3.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_a05c8129e607c6d0976d79f69c6a020d15767a9ef3a9c9f1570c5193a7b5b76b.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_a136190624eaf67e798d4463dc19411006385efc50ab51ccd93a2fbcd8e7d72a.json,NO_VICTIM_ACTIVITY,0,0,2,2,0,5,0
conti_a47d7ff36064cab056d56dca4c466b4e98b331e4aed1d7aee2790cb9a94b1793.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_a5751a46768149c5ddf318fd75afc66b3db28a5b76254ee0d6ae27b21712e266.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_a79dcac3753c055d7b46b5ffa27b1b4bb55516180966f20a2878698b81638137.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_aacd1be17ca3aaca13d0c9f0366bcb28bdccd621cbde2f38b4a33321cba8a7df.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_af1408a4d276842bea2ff1528fc1d2b93889a1fc4a91c6594fc27af325120da8.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_b14cde376a8a7a9d7ad34cdfd07108c132ad8be7f60c5c0a0f17b6b63eb28b49.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_b2d3143d0778a10d5d03bb9e4d2712a980e2a8ec12d47958a8ab4b3192f4bf6a.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_b39fcf37d9019cc92127ee82c03df5e37aa8238cd76cc6eca2e3d1e7e977fc26.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_b4d8b085852dda972eb4157cc00d3e25e8fc02e581dfa43f0e052e4f5135767f.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_b8ae41c1122afd180d8dbc011866233945edcb0f19a3f43a1d1033709279cf32.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_bc413e02defccc55f1c9925e9cf4fde4a714db1e06c6e021ddbd4b15cf2613d7.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_c503289716c5b6c581a99953a90bcc2b93f14353658bd931aa83fd55d02624f1.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_cf171b1cdce590f64c7d23c7900f7e0f66c42840c626115980df807d754552b5.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_cf487bd54e487585cd052e982fd765cbc0d8d164cc21b8635e55475182dadf00.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_d16645bce49ea342c4b4f5afa3f711bf0a3986a4a7354f96f24a21f161fff7cb.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_d21c71a090cd6759efc1f258b4d087e82c281ce65a9d76f20a24857901e694fc.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_d236d64b7bf9510ea1746d10a4c164a2ef2c724cc62b2bca91d72bdf24821e40.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_d3c75c5bc4ae087d547bd722bd84478ee6baf8c3355b930f26cc19777cd39d4c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_d6386b2747335f7b0d13b1f69d995944ad8e9b71e09b036dbc0b907e583d857a.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_d8158db5cbae0845b9ced65cc4a6581bfe08ba5361b1294b2dfb6ef4c711fd15.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e043dea504d025f18f406d9649b64498338f3330ab9cf30e4efe9c0c2c0231df.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e07316969b2d2941e9ec6a940d03d03bd36527dae825f30265fd5221a858fca4.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e1b147aa2efa6849743f570a3aca8390faf4b90aed490a5682816dd9ef10e473.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e22ff5594ab357da993651bf7decf035400d42bf37cca943495e1ac9bd7721c4.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e49fd2651d5f3d5ffd999104841edd3e6e6dbd342507df6d2201720bdca65a74.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_e75717be1633b5e3602827dc3b5788ff691dd325b0eddd2d0d9ddcee29de364f.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_ea4170be281262d89d924959b4db36ba239395dd5d2dc769fbb7f7238adc67e5.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_ea524e8b0dd046561b59a8d4da5a122aeff02036c87bb03056437a1d0f584039.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_ed4afa874e75b7bac665b9bcbf1d8e1324d4f9263c862755101cd79bb087ad45.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_ef2cd9ded5532af231e0990feaf2df8fd79dc63f7a677192e17b89ef4adb7dd2.json,NO_VICTIM_ACTIVITY,0,0,34,0,15,16,0
conti_f0278073fc7f61f547b0580522abc519630041e41782f86af1113ad0242f2da0.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_f092b985b75a702c784f0936ce892595b91d025b26f3387a712b76dcc3a4bc81.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
conti_fa13f5a811e591c79f3207500604455879f34edf6ace61d5e34d54c3a5e8af64.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
conti_fb737da1b74e8c84e6d8bd7f2d879603c27790e290c04a21e00fbde5ed86eee3.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
cuba_11a22093931e87f7b28191643bbf9023e423e8a08cca2fe56b3d466c051d96a6.json,NO_VICTIM_ACTIVITY,0,0,4359,1,4040,4025,0
cuba_1cad3cdcebd6668b3e5e10c4656be139cd5f179fbee0114592bf5d17f85ee9b2.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
cuba_271ef3c1d022829f0b15f2471d05a28d4786abafd0a9e1e742bde3f6b36872ad.json,TRUE_ENCRYPTION,71,71,4391,1,3950,3950,0
cuba_28c50b97aed33e25cfd07f83ad3e84513ad45ffc96764ef365124255414e9459.json,NO_VICTIM_ACTIVITY,0,0,3758,0,3027,2994,0
cuba_33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e.json,NO_VICTIM_ACTIVITY,0,0,3145,0,2815,2816,0
cuba_482b160ee2e8d94fa6e4749f77e87da89c9658e7567459bc633d697430e3ad9a.json,TRUE_ENCRYPTION,75,75,4409,1,3968,3952,0
cuba_4ec8cb9d91bd97d75b86d7a22e0caf499c5fbc9edc4a48d838bf77610a736d30.json,TRUE_ENCRYPTION,20,20,3935,1,3786,3776,0
cuba_517b00c25a7cb02dfb7a98fa41e5d805c38ff03c107b0a0a2c385bb203a140ab.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
cuba_51c652eac92fe9ce5c22cdd20212523b2bc9c8381d5bb5a46cc55bfa280191d5.json,NO_VICTIM_ACTIVITY,0,0,4359,1,4040,4025,0
cuba_57d2f35ff7be6a5e72110988d0294cd8d50afe4bc341fa5e869e1774aea27854.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
cuba_6ce206a1e1224e0a9d296d5fabffee7fe5ab45ef00299a21e8df66e8c6ba5a27.json,NO_VICTIM_ACTIVITY,0,1,3,4,0,43,0
cuba_879862311b429e25239dba39db942f3c70271ca3ac2401798fcc45ba6e1a9bf0.json,TRUE_ENCRYPTION,72,72,4533,1,4081,4065,0
cuba_936119bc1811aeef01299a0150141787865a0dbe2667288f018ad24db5a7bc27.json,TRUE_ENCRYPTION,74,74,4406,1,3965,3949,0
cuba_9882c2f5a95d7680626470f6c0d3609c7590eb552065f81ab41ffe074ea74e82.json,NO_VICTIM_ACTIVITY,0,0,3023,9,2691,2698,0
cuba_c45d7d27cb6977f929410fae37b4da38dfd14abcab36f0433f3cf1c3668144fa.json,NO_VICTIM_ACTIVITY,0,0,2590,0,2279,2267,0
cuba_e1150b9bca30b2eca8580636f763619b612a0e046e5dfcd5ad352d01af33e85c.json,NO_VICTIM_ACTIVITY,0,0,2513,0,2210,2210,0
darkside_1cc7c198a8a2c935fd6f07970479e544f5b35a8eb3173de0305ebdf76a0988cb.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_1d4c0b32aea68056755daf70689699200ffa09688495ccd65a0907cade18bd2a.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_1ef8db7e8bd3aaba8b1cef96cd52fde587871571b1719c5d40f9a9c98dd26f84.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_2d82be244e23001148ed5a6d83856b6f7cd20c3f7786481303d5d584c51ff5f0.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_2dcac9f48c3989619e0abd200beaae901852f751c239006886ac3ec56d89e3ef.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_2de09a815efcc64810046de69b8e0aa1c9e9beee77b66560a0b15d737485e3c5.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_508dd6f7ed6c143cf5e1ed6a4051dd8ee7b5bf4b7f55e0704d21ba785f2d5add.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
darkside_f3f25af554bedfa4ee2824bb858280282bd87828d446048619dc49fe061741b4.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hellokitty_02c6a36c893f52fd57de1b0b53a2fcd0569d4a64a96578382efa6c6f9dd28513.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hellokitty_78afe88dbfa9f7794037432db3975fa057eae3e4dc0f39bf19f2f04fa6e5c07c.json,NO_VICTIM_ACTIVITY,0,0,23,0,13,24,0
hellokitty_947e357bfdfe411be6c97af6559fd1cdc5c9d6f5cea122bf174d124ee03d2de8.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hellokitty_9a7daafc56300bd94ceef23eac56a0735b63ec6b9a7a409fb5a9b63efe1aa0b0.json,NO_VICTIM_ACTIVITY,0,0,14,0,9,30,0
hellokitty_c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323.json,NO_VICTIM_ACTIVITY,0,0,15,0,10,32,0
hellokitty_c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e.json,NO_VICTIM_ACTIVITY,0,0,14,0,8,32,0
hellokitty_f1b331ce095f866190320d808a3be8176209ad0f8a9422d6d711431b3a87aacc.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hellokitty_fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb.json,TRUE_ENCRYPTION,22,22,264,0,18,22,0
hive_206de75058a7dfa0b96784965baab63a137f2e89a97e623842e7d0bb3f12c2fc.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hive_27c9e57a7b2ab447e43f4053c05c9dea128811255f9fe9e7722ee26a834bfd38.json,NO_VICTIM_ACTIVITY,0,0,1,0,0,1,0
hive_4587e7d8e56a7694aa1881443312c1774da551459d3a48315acd0c694bcf87a0.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hive_5b6a9081d7742747a08d04a8f3dff31de71c4811b3b892e4b0f282780e60d741.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hive_804b7ecf40f2a94b10aa40e89a798911ee401fa5bb0121770a151e0a00d8a007.json,NO_VICTIM_ACTIVITY,0,0,2,0,0,2,0
hive_a1ae196683d0ef6bc8c86d2c469cb42b036574111970c5d53d8fffdc2e98e8ae.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hive_a464ae4b0a75d8673cc95ea93c56f0ee11120f71726cc891f9c7e8d4bec53625.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
hive_aa78798172e873d88f42bf8bb5853aecfb74a3bf8980540f6be66f800bf1f153.json,NO_VICTIM_ACTIVITY,0,0,1,1,0,0,0
lockbit_06655950e8e5b1d34f3d70184f15c129e4906f795dabdd5288a09f5724e99a9c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
lockbit_0b856337d9d3255fc3b07635fdadecbe83e23eb5c205eccab83c21c2fb76edc9.json,NO_VICTIM_ACTIVITY,0,0,204,3,0,196,0
lockbit_0d38f8bf831f1dbbe9a058930127171f24c3df8dae81e6aa66c430a63cbe0509.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
lockbit_0d6524b9a1d709ecd9f19f75fa78d94096e039b3d4592d13e8dbddf99867182d.json,NO_VICTIM_ACTIVITY,0,0,283,6,0,271,0
lockbit_0dcbc979c995eeec6e76fa87dfc301228d230101b9acecba53289c1c085eadb1.json,NO_VICTIM_ACTIVITY,0,1,39,0,0,85,0
lockbit_0e66029132a885143b87b1e49e32663a52737bbff4ab96186e9e5e829aa2915f.json,NO_VICTIM_ACTIVITY,0,0,1467,1,1342,1337,0
lockbit_0ec87a7f943ab72d08aeb957d33dd348ab7cf45052ab7a31bcce33ff7a095837.json,NO_VICTIM_ACTIVITY,0,0,2,2,0,15,0
lockbit_0f178bc093b6b9d25924a85d9a7dde64592215599733e83e3bbc6df219564335.json,NO_VICTIM_ACTIVITY,0,0,330,2,0,318,0
lockbit_0f5d71496ab540c3395cfc024778a7ac5c6b5418f165cc753ea2b2befbd42d51.json,NO_VICTIM_ACTIVITY,0,0,1865,1,1719,1705,0
lockbit_1b109db549dd0bf64cadafec575b5895690760c7180a4edbf0c5296766162f18.json,NO_VICTIM_ACTIVITY,0,0,26,3,0,27,0
lockbit_1e3bf358c76f4030ffc4437d5fcd80c54bd91b361abb43a4fa6340e62d986770.json,NO_VICTIM_ACTIVITY,0,0,128,3,0,124,0
lockbit_1ef9b4f6b4eb3db7eedf738a78ad15db798d397648b5064990c0a01c0da8a125.json,NO_VICTIM_ACTIVITY,0,0,38,3,0,38,0
lockbit_2b8117925b4b5b39192aaaea130426bda39ebb5f363102641003f2c2cb33b785.json,NO_VICTIM_ACTIVITY,0,0,1018,3,0,956,0
lockbit_2b8fe787f921aadf028b8d5f4f09e66133f60d162b69afebdf6bc690b2a6d495.json,NO_VICTIM_ACTIVITY,0,0,293,6,0,303,0
lockbit_2cf51d2d9edcfcd6fe5a8c323149832858f9655742dd5e327ee182960e558ad3.json,NO_VICTIM_ACTIVITY,0,0,13,0,0,43,0
lockbit_3b52db44c2cdd8adfacb906362837ed449e96fcf761de4b1f26388b66b6edabe.json,NO_VICTIM_ACTIVITY,0,0,735,3,0,693,0
lockbit_3c4fb5a1a8cdc44675df9d61c55a83b6f017a84cb01b06053b8f3953f9794d90.json,NO_VICTIM_ACTIVITY,0,0,2,2,0,15,0
lockbit_a89e2f2028ac59d156a0ddb372f3c53f2d16569b910794e73b97b8e43eb90d78.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
lockbit_e35f88152d28829a3219f8223dc0160e5dd8e506a87e6d33ed60ae6b80c2d264.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
lockbit_fb436d73dd1d08b57731b2d0454c80bd0deb68f50c7b7c7fcd3efb95e6ea052a.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_1e21459e9db8aafbae60cba51cf64a557e3ab1dd0b37141e6b423b476ee196ac.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
maze_2c69536793ab6f3a38bd0ab79d70ad8fb271b975c8c707175246f11d5be22f8c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_311baa4d4229a8d6802d82a8d9935592bf9a7b6aaf0949f0fa0b094592f5e8a7.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_317f2856e6c1c3b88567deb564e681e83cc65e08d412d7ae9db3f04d70e304a0.json,TRUE_ENCRYPTION,12,12,23,0,18,25,0
maze_3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_4263eacd358d5ef9efacff1f63ff79487639136c0268938755a4bfe3f5797167.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_4c051e7271b06cf26f59d2076be6e543595ae8599d7c62b55dbfbc438d6e4fe8.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_53bba522663285740d740031f1878f7a4886b582ebcdbddc043afcd0dca70028.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
maze_a0a42285a7368d5ad0f6938e308bacd1cea2f0a4245ffefe9c6df695a3f78e9c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
maze_a6bf25b3bfc2ab57ad8c1c7e130379a3a4dc0a97b6b3da04e27db79ed361e697.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_033b4950a8f249b20eb86ec6f8f2ea0a1567bb164289d1aa7fb0ba51f9bbe46c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_0abb4a302819cdca6c9f56893ca2b52856b55a0aa68a3cb8bdcd55dcc1fad9ad.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_0dd34e1326f18ab113be5ec91003577845f62ce25bbed8f92bff0b4077fe45da.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_19e31469f150f69bda363c8a3454113236620aa44155dbe845e7689522724b0b.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_1e2335fef46f7320069623fff6702acb41c2877aff5fec83d94a561af37c3c7a.json,NO_VICTIM_ACTIVITY,0,0,19,2,16,13,1
medusalocker_212e7f5ed4a581b4d778dfef226738c6db56b4b4006526259392d03062587887.json,NO_VICTIM_ACTIVITY,0,0,15,2,13,10,1
medusalocker_2ab345e3a6dcc64bd66b3b8f88e1e7be4456e3b441d4eeba67e821902b11a579.json,NO_VICTIM_ACTIVITY,0,0,2,2,0,5,0
medusalocker_2e9fceb91d4378a4e67250f0cb633a020be6eb1c57237272a50cb4db36997db7.json,NO_VICTIM_ACTIVITY,0,0,24,2,21,18,1
medusalocker_3f5a5dd7c93418534cc11d16e3e8154b3574a1cec2544fdb13894129a906ea9a.json,NO_VICTIM_ACTIVITY,0,0,2,2,0,5,0
medusalocker_45f0bb5539b7ce29c74f11c46b1f1199eae518af04ff7bb499e10f4780dc7530.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_461f8a55ea2eecfcc26562326af4b56fbaf8e4957a4a6e0b75bec8ee90ace078.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_465ab4311a7db9f0bc10921cf6a0da7a746c4023dd78fdcec1c253eee69e5b9d.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_4ae110bb89ddcc45bb2c4e980794195ee5eb85b5261799caedef7334f0f57cc4.json,NO_VICTIM_ACTIVITY,0,0,20,2,17,14,1
medusalocker_4dd950fcdcd8483ec9346b4a5214931134975c439cf463daa3a0518cfc5db9a6.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_4f9a833e79092006c06203a66b41fc9250bcebcee148fea404db75d52035131c.json,NO_VICTIM_ACTIVITY,0,0,26,2,23,20,1
medusalocker_54b8ca90cd5c6b8053a612d2e8d99bf05f427b36e7fccc0f63427e1f386db186.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_58290a95e1795ec7312e4ce26bfff7e0fb7a620a3aac2627d3ae6c83f5a4bf60.json,NO_VICTIM_ACTIVITY,0,0,15,2,13,10,1
medusalocker_58a0db1ae0d7d8c5cb5db5e5a24fd1088b8029a4e51c02e7b77d400c17bcb39a.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_591153a47beb8f657b0209eaf8a0aa91721965645cbffba13c7991d6591331cb.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_6066e91a9b651a9061d3f0941e6686ff476e5e84e11a51ec3bcae049d84b366b.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_61c26b20a2b291252ccf1b2ae4319542df526e820f96ad4667478ab101b6ee1f.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_634d84758d8d922bbfb0ad3c904c38fc7989f11503877acf02ad5dad3775df7a.json,NO_VICTIM_ACTIVITY,0,0,44,6,14,35,0
medusalocker_66a13e8102f809e23e0ad0ba88ced5eecfa319797c9f709d090994a7143d858a.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_6a973119a7c1cb0151cd94b34d24e963260a000da3e3a8df4b96e2430ffa409e.json,NO_VICTIM_ACTIVITY,0,0,26,2,23,20,1
medusalocker_6c51f28a6ab35c91e789a4b1a05032c87a3f03006019ba4997dc092ad1c8a625.json,NO_VICTIM_ACTIVITY,0,0,15,2,13,10,1
medusalocker_8597f458f1dcc5ecdf209d9c98b1f72c2fce2486236a3ae73adbe26fb6f9c671.json,NO_VICTIM_ACTIVITY,0,0,17,2,14,11,1
medusalocker_8939141fb565c044895627bbeb522d840d24899dec53545e4a925012dbf83230.json,NO_VICTIM_ACTIVITY,0,0,15,2,13,10,1
medusalocker_8b9bdc5cf5534d377a6201d1803a5aa0915b93c9df524307118fd61f361bdba2.json,NO_VICTIM_ACTIVITY,0,0,15,2,13,10,1
medusalocker_9555810647200a6eda75dfe1527c1d8720e929b19a6086e536fb4fce4d9db485.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_982d910b04625e284fc6ff5217f6708433af0939d6ac2301cd88ceea3e362b87.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_98c9e56cba271bf7b32fc17d7966d067d9b549594f8dc60c941f93346e376c00.json,WEAK_VICTIM_ACTIVITY,3,3,5,2,0,13,3
medusalocker_99a72b56725196298391f3d52b8536b018aa8b60d97c443161e912430079ed30.json,NO_VICTIM_ACTIVITY,0,0,22,2,19,16,1
medusalocker_a25c0227728878c386ab6dba139976cb10e853dd3cd1eb3623f236ee8e1df212.json,NO_VICTIM_ACTIVITY,0,0,15,2,13,10,1
medusalocker_a3fe92224060ec183a25296999c18d4f86149649f1a701ac91b04d73e8678495.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_a533f9ae8f269f97eeb35ddac6d1d955924f6eea1794b8a227457e95cf524d44.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_a5fdfacc22914d12eec28fb085f026401db10ae51d4e549dfec6160501be0dcf.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_aa4cd5e9ff8ef8e4a72601c03154231631a5179167400a5478ca4282188b1163.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_abbaff145b18d26db84d52669d1279e928d51f1f571f686cb100d7893cb69295.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
